id,name,name_en,depth,numchild,is_leaf,full_code,code,is_public,ancestors_are_public,path,parent_id,parent_name,ancestor_names,full_path_name,products,products_active,products_subtree
658,TEPUNG ROTI,,4,0,true,A001-05-16-04,04,true,true,00010006000G0004,106,TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG ROTI,17,14,17
659,TEPUNG SAGU,,4,0,true,A001-05-16-05,05,true,true,00010006000G0005,106,TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG SAGU,2,1,2
660,TEPUNG TAPIOKA,,4,0,true,A001-05-16-06,06,true,true,00010006000G0006,106,TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG TAPIOKA,9,7,9
661,TEPUNG TERIGU,,4,0,true,A001-05-16-07,07,true,true,00010006000G0007,106,TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG TERIGU,19,14,19
16,FRESH,,2,6,false,A001-06,06,true,true,00010007,1,Makanan dan Minuman,Makanan dan Minuman,Makanan dan Minuman > FRESH,26,25,1052
107,BUAH,,3,30,false,A001-06-01,01,true,true,000100070001,16,FRESH,Makanan dan Minuman > FRESH,Makanan dan Minuman > FRESH > BUAH,136,119,346
662,ALPUKAT,,4,0,true,A001-06-01-01,01,true,true,0001000700010001,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > ALPUKAT,3,3,3
663,ANGGUR,,4,0,true,A001-06-01-02,02,true,true,0001000700010002,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > ANGGUR,30,30,30
664,APEL ,,4,0,true,A001-06-01-03,03,true,true,0001000700010003,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > APEL ,30,28,30
665,BELIMBING,,4,0,true,A001-06-01-04,04,true,true,0001000700010004,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > BELIMBING,0,0,0
666,BENGKUANG,,4,0,true,A001-06-01-05,05,true,true,0001000700010005,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > BENGKUANG,1,1,1
667,BLEWAH,,4,0,true,A001-06-01-06,06,true,true,0001000700010006,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > BLEWAH,0,0,0
668,DURIAN,,4,0,true,A001-06-01-07,07,true,true,0001000700010007,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > DURIAN,2,2,2
669,JAMBU,,4,0,true,A001-06-01-08,08,true,true,0001000700010008,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > JAMBU,3,2,3
670,JERUK,,4,0,true,A001-06-01-09,09,true,true,0001000700010009,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > JERUK,23,23,23
671,JERUK BALI,,4,0,true,A001-06-01-10,10,true,true,000100070001000A,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > JERUK BALI,1,1,1
672,KIWI,,4,0,true,A001-06-01-11,11,true,true,000100070001000B,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > KIWI,6,6,6
673,KURMA,,4,0,true,A001-06-01-12,12,true,true,000100070001000C,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > KURMA,38,17,38
674,LEMON,,4,0,true,A001-06-01-13,13,true,true,000100070001000D,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > LEMON,5,5,5
675,LENGKENG,,4,0,true,A001-06-01-14,14,true,true,000100070001000E,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > LENGKENG,6,6,6
676,MANGGA,,4,0,true,A001-06-01-15,15,true,true,000100070001000F,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > MANGGA,4,4,4
677,MANGGIS,,4,0,true,A001-06-01-16,16,true,true,000100070001000G,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > MANGGIS,1,1,1
678,MELON,,4,0,true,A001-06-01-17,17,true,true,000100070001000H,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > MELON,4,4,4
679,NAGA,,4,0,true,A001-06-01-18,18,true,true,000100070001000I,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > NAGA,1,1,1
680,NANAS,,4,0,true,A001-06-01-19,19,true,true,000100070001000J,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > NANAS,3,2,3
681,PEAR,,4,0,true,A001-06-01-20,20,true,true,000100070001000K,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > PEAR,25,25,25
682,PEPAYA,,4,0,true,A001-06-01-21,21,true,true,000100070001000L,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > PEPAYA,0,0,0
683,PISANG,,4,0,true,A001-06-01-22,22,true,true,000100070001000M,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > PISANG,6,6,6
684,PLUM,,4,0,true,A001-06-01-23,23,true,true,000100070001000N,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > PLUM,1,1,1
685,RAMBUTAN,,4,0,true,A001-06-01-24,24,true,true,000100070001000O,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > RAMBUTAN,0,0,0
686,SALAK,,4,0,true,A001-06-01-25,25,true,true,000100070001000P,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > SALAK,0,0,0
687,SEMANGKA,,4,0,true,A001-06-01-26,26,true,true,000100070001000Q,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > SEMANGKA,3,3,3
688,SIRSAK,,4,0,true,A001-06-01-27,27,true,true,000100070001000R,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > SIRSAK,1,1,1
689,SRIKAYA (CUSTARD APPLE),,4,0,true,A001-06-01-28,28,true,true,000100070001000S,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > SRIKAYA (CUSTARD APPLE),0,0,0
690,STRAWBERRY,,4,0,true,A001-06-01-29,29,true,true,000100070001000T,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > STRAWBERRY,13,12,13
691,TERONG BELANDA,,4,0,true,A001-06-01-30,30,true,true,000100070001000U,107,BUAH,Makanan dan Minuman > FRESH > BUAH,Makanan dan Minuman > FRESH > BUAH > TERONG BELANDA,0,0,0
108,DAGING AYAM SEGAR,,3,0,true,A001-06-02,02,true,true,000100070002,16,FRESH,Makanan dan Minuman > FRESH,Makanan dan Minuman > FRESH > DAGING AYAM SEGAR,22,22,22
109,DAGING SAPI SEGAR,,3,0,true,A001-06-03,03,true,true,000100070003,16,FRESH,Makanan dan Minuman > FRESH,Makanan dan Minuman > FRESH > DAGING SAPI SEGAR,9,9,9
110,IKAN & SEAFOOD SEGAR,,3,4,false,A001-06-04,04,true,true,000100070004,16,FRESH,Makanan dan Minuman > FRESH,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,21,18,31
692,IKAN SALMON SEGAR,,4,0,true,A001-06-04-01,01,true,true,0001000700040001,110,IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR > IKAN SALMON SEGAR,4,4,4
693,IKAN DORY SEGAR,,4,0,true,A001-06-04-02,02,true,true,0001000700040002,110,IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR > IKAN DORY SEGAR,3,3,3
694,IKAN SEGAR LAINNYA,,4,0,true,A001-06-04-98,98,true,true,0001000700040003,110,IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR > IKAN SEGAR LAINNYA,2,2,2
695,SEAFOOD SEGAR LAINNYA,,4,0,true,A001-06-04-99,99,true,true,0001000700040004,110,IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR > SEAFOOD SEGAR LAINNYA,1,1,1
111,SAYURAN SEGAR,,3,90,false,A001-06-05,05,true,true,000100070005,16,FRESH,Makanan dan Minuman > FRESH,Makanan dan Minuman > FRESH > SAYURAN SEGAR,222,192,582
696,ALANG-ALANG,,4,0,true,A001-06-05-01,01,true,true,0001000700050001,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > ALANG-ALANG,0,0,0
697,ARAGULA,,4,0,true,A001-06-05-02,02,true,true,0001000700050002,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > ARAGULA,0,0,0
698,ASAM JAWA,,4,0,true,A001-06-05-03,03,true,true,0001000700050003,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > ASAM JAWA,3,3,3
699,ASPARAGUS,,4,0,true,A001-06-05-04,04,true,true,0001000700050004,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > ASPARAGUS,0,0,0
700,BAWANG BOMBAY,,4,0,true,A001-06-05-05,05,true,true,0001000700050005,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG BOMBAY,2,1,2
701,BAWANG MERAH,,4,0,true,A001-06-05-06,06,true,true,0001000700050006,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG MERAH,7,5,7
702,BAWANG PUTIH,,4,3,false,A001-06-05-07,07,true,true,0001000700050007,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH,4,2,5
1351,BAWANG PUTIH BIASA,,5,0,true,A001-06-05-07-01,01,true,true,00010007000500070001,702,BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH > BAWANG PUTIH BIASA,0,0,0
1352,BAWANG PUTIH HITAM (BAWANG HITAM),,5,0,true,A001-06-05-07-02,02,true,true,00010007000500070002,702,BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH > BAWANG PUTIH HITAM (BAWANG HITAM),0,0,0
1353,BAWANG PUTIH TUNGGAL,,5,0,true,A001-06-05-07-03,03,true,true,00010007000500070003,702,BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH > BAWANG PUTIH TUNGGAL,1,1,1
703,BAYAM,,4,0,true,A001-06-05-08,08,true,true,0001000700050008,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAYAM,11,7,11
704,BIT/BEETROOT,,4,0,true,A001-06-05-09,09,true,true,0001000700050009,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BIT/BEETROOT,2,1,2
705,BROKOLI,,4,0,true,A001-06-05-10,10,true,true,000100070005000A,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BROKOLI,3,2,3
706,BUNCIS,,4,0,true,A001-06-05-11,11,true,true,000100070005000B,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BUNCIS,5,3,5
707,CABE,,4,0,true,A001-06-05-12,12,true,true,000100070005000C,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > CABE,17,10,17
708,CAISIM,,4,0,true,A001-06-05-13,13,true,true,000100070005000D,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > CAISIM,6,4,6
709,CENGKEH,,4,0,true,A001-06-05-14,14,true,true,000100070005000E,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > CENGKEH,2,1,2
710,DAUN BAWANG,,4,0,true,A001-06-05-15,15,true,true,000100070005000F,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN BAWANG,3,2,3
711,DAUN GINSENG,,4,0,true,A001-06-05-16,16,true,true,000100070005000G,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN GINSENG,1,0,1
712,DAUN JERUK,,4,0,true,A001-06-05-17,17,true,true,000100070005000H,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN JERUK,2,1,2
713,DAUN MINT,,4,0,true,A001-06-05-18,18,true,true,000100070005000I,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN MINT,0,0,0
714,DAUN PEPAYA,,4,0,true,A001-06-05-19,19,true,true,000100070005000J,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN PEPAYA,0,0,0
715,DAUN PISANG,,4,0,true,A001-06-05-20,20,true,true,000100070005000K,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN PISANG,0,0,0
716,DAUN SALAM,,4,0,true,A001-06-05-21,21,true,true,000100070005000L,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN SALAM,0,0,0
717,DAUN SINGKONG,,4,0,true,A001-06-05-22,22,true,true,000100070005000M,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > DAUN SINGKONG,0,0,0
718,HORENZO,,4,0,true,A001-06-05-24,24,true,true,000100070005000N,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > HORENZO,2,0,2
719,JAGUNG,,4,0,true,A001-06-05-25,25,true,true,000100070005000O,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > JAGUNG,7,5,7
720,JAHE ,,4,0,true,A001-06-05-26,26,true,true,000100070005000P,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > JAHE ,6,2,6
721,JAMUR,,4,0,true,A001-06-05-27,27,true,true,000100070005000Q,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > JAMUR,31,27,31
722,JINTEN,,4,0,true,A001-06-05-28,28,true,true,000100070005000R,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > JINTEN,2,1,2
723,KACANG MERAH,,4,0,true,A001-06-05-29,29,true,true,000100070005000S,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KACANG MERAH,3,0,3
724,KACANG TANAH,,4,0,true,A001-06-05-30,30,true,true,000100070005000T,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KACANG TANAH,9,5,9
725,KACANG TANGKIL (MELINJO),,4,0,true,A001-06-05-31,31,true,true,000100070005000U,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KACANG TANGKIL (MELINJO),0,0,0
726,KAILAN,,4,0,true,A001-06-05-32,32,true,true,000100070005000V,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KAILAN,1,0,1
727,KALE,,4,0,true,A001-06-05-33,33,true,true,000100070005000W,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KALE,2,2,2
728,KANGKUNG,,4,0,true,A001-06-05-34,34,true,true,000100070005000X,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KANGKUNG,6,4,6
729,KAPULAGA,,4,0,true,A001-06-05-35,35,true,true,000100070005000Y,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KAPULAGA,1,1,1
730,KECAMBAH,,4,0,true,A001-06-05-36,36,true,true,000100070005000Z,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KECAMBAH,0,0,0
731,KECIWIS,,4,0,true,A001-06-05-37,37,true,true,0001000700050010,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KECIWIS,0,0,0
732,KECOMBRANG,,4,0,true,A001-06-05-38,38,true,true,0001000700050011,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KECOMBRANG,0,0,0
733,KELAPA,,4,0,true,A001-06-05-39,39,true,true,0001000700050012,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KELAPA,0,0,0
734,KEMBANG KOL,,4,0,true,A001-06-05-40,40,true,true,0001000700050013,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KEMBANG KOL,1,0,1
735,KEMIRI,,4,0,true,A001-06-05-41,41,true,true,0001000700050014,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KEMIRI,3,2,3
736,KENTANG,,4,0,true,A001-06-05-42,42,true,true,0001000700050015,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KENTANG,13,10,13
737,KENTANG MERAH,,4,0,true,A001-06-05-43,43,true,true,0001000700050016,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KENTANG MERAH,1,0,1
738,KETUMBAR,,4,0,true,A001-06-05-44,44,true,true,0001000700050017,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KETUMBAR,9,6,9
739,KOL,,4,0,true,A001-06-05-45,45,true,true,0001000700050018,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KOL,5,4,5
740,KUCAI,,4,0,true,A001-06-05-46,46,true,true,0001000700050019,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KUCAI,1,1,1
741,KUNYIT,,4,0,true,A001-06-05-47,47,true,true,000100070005001A,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KUNYIT,3,2,3
742,KYURI,,4,0,true,A001-06-05-48,48,true,true,000100070005001B,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KYURI,0,0,0
743,LABU SIAM,,4,0,true,A001-06-05-49,49,true,true,000100070005001C,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LABU SIAM,2,1,2
744,LABU/PUMPKIN,,4,0,true,A001-06-05-50,50,true,true,000100070005001D,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LABU/PUMPKIN,2,1,2
745,LADA HITAM,,4,0,true,A001-06-05-51,51,true,true,000100070005001E,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LADA HITAM,5,5,5
746,LENGKUAS,,4,0,true,A001-06-05-52,52,true,true,000100070005001F,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LENGKUAS,4,2,4
747,LEUNCA,,4,0,true,A001-06-05-53,53,true,true,000100070005001G,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LEUNCA,0,0,0
748,LIDAH BUAYA,,4,0,true,A001-06-05-54,54,true,true,000100070005001H,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LIDAH BUAYA,0,0,0
749,LOBAK (RADISH),,4,0,true,A001-06-05-55,55,true,true,000100070005001I,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LOBAK (RADISH),1,0,1
750,NAI BAI (MINI PAKCOY),,4,0,true,A001-06-05-56,56,true,true,000100070005001J,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > NAI BAI (MINI PAKCOY),0,0,0
751,OKRA,,4,0,true,A001-06-05-57,57,true,true,000100070005001K,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > OKRA,0,0,0
752,OYONG,,4,0,true,A001-06-05-58,58,true,true,000100070005001L,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > OYONG,2,0,2
753,PAGODA,,4,0,true,A001-06-05-59,59,true,true,000100070005001M,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PAGODA,2,1,2
754,PAKCOY,,4,0,true,A001-06-05-60,60,true,true,000100070005001N,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PAKCOY,10,6,10
755,PALA,,4,0,true,A001-06-05-61,61,true,true,000100070005001O,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PALA,0,0,0
756,PAPRIKA,,4,0,true,A001-06-05-62,62,true,true,000100070005001P,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PAPRIKA,8,0,8
757,PARIA,,4,0,true,A001-06-05-63,63,true,true,000100070005001Q,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PARIA,2,0,2
758,PEKAK,,4,0,true,A001-06-05-64,64,true,true,000100070005001R,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PEKAK,0,0,0
759,PETAI,,4,0,true,A001-06-05-65,65,true,true,000100070005001S,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > PETAI,0,0,0
760,RADISH,,4,0,true,A001-06-05-66,66,true,true,000100070005001T,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > RADISH,0,0,0
761,REBUNG,,4,0,true,A001-06-05-67,67,true,true,000100070005001U,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > REBUNG,0,0,0
762,SALAD SIAP MAKAN DALAM KEMASAN,,4,0,true,A001-06-05-68,68,true,true,000100070005001V,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > SALAD SIAP MAKAN DALAM KEMASAN,0,0,0
763,SAWI PUTIH,,4,0,true,A001-06-05-69,69,true,true,000100070005001W,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > SAWI PUTIH,3,3,3
764,SAYURAN CAMPUR DALAM KEMASAN,,4,0,true,A001-06-05-70,70,true,true,000100070005001X,111,SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR,Makanan dan Minuman > FRESH > SAYURAN SEGAR > SAYURAN CAMPUR DALAM KEMASAN,53,53,53
